HALTER_ID,ALTER,GESCHLECHT,STADTKREIS,STADTQUARTIER,RASSE1,RASSE1_MISCHLING,RASSE2,RASSE2_MISCHLING,RASSENTYP,GEBURTSJAHR_HUND,GESCHLECHT_HUND,HUNDEFARBE
88220,"51-60","m",7,"71","Coton de Tulear","Mischling",,,"K",2000,"m","schwarz/weiss"
88222,"31-40","w",10,"101","Schäfer","Mischling",,,"I",2004,"m","braun/weiss/schwarz"
88229,"31-40","w",3,"33","Labrador Retriever",,,,"I",2004,"m","schwarz"
88232,"71-80","w",6,"61","Golden Retriever","Mischling",,,"I",2004,"m","golden"
88236,"51-60","m",9,"92","Labrador Retriever","Mischling",,,"I",2004,"m","schwarz"
88237,"41-50","m",9,"92","Malamut",,,,"I",2004,"w","schwarz/weiss"
88242,"61-70","w",8,"82","Mischling klein",,,,"K",2004,"m","weiss/rot"
88242,"61-70","w",8,"82","Pekingese","Mischling",,,"K",2004,"w","hellbraun"
88248,"41-50","w",2,"23","Tibetan Spaniel",,,,"K",2007,"w","braun/weiss"
88250,"31-40","w",7,"74","Sibirischer Husky",,,,"I",2011,"w","schwarz/weiss"
88250,"31-40","w",7,"74","Sibirischer Husky",,,,"I",2014,"m","weiss/braun/schwarz"
88250,"31-40","w",7,"74","Sibirischer Husky",,,,"I",2009,"w","schwarz/weiss"
88250,"31-40","w",7,"74","Sibirischer Husky",,,,"I",2006,"m","schwarz/weiss"
88250,"31-40","w",7,"74","Sibirischer Husky",,,,"I",2014,"m","weiss/braun/schwarz"
88250,"31-40","w",7,"74","Sibirischer Husky",,,,"I",2005,"w","silbergrau"
88250,"31-40","w",7,"74","Sibirischer Husky",,,,"I",2002,"m","schwarz/weiss"
88250,"31-40","w",7,"74","Sibirischer Husky",,,,"I",2012,"w","schwarz/weiss"
88251,"41-50","w",4,"44","Pinscher",,,,"K",2008,"w","braun"
88251,"41-50","w",4,"44","Jack Russel Terrier","Mischling",,,"K",2004,"w","braun/weiss"
88260,"51-60","w",2,"21","English Cocker Spaniel",,,,"K",2009,"m","blauschimmel"
88262,"61-70","w",6,"61","Coton de Tulear",,,,"K",2005,"m","weiss"
88262,"61-70","w",6,"61","Shih Tzu",,,,"K",2004,"m","schwarz/weiss"
88269,"41-50","m",10,"102","Mischling klein",,,,"K",2004,"w","schwarz"
88271,"41-50","w",9,"91","Mischling klein",,,,"K",2010,"w","beige"
88275,"71-80","w",6,"63","Deutscher Boxer",,,,"I",2004,"m","dunkel gestromt"
88279,"41-50","w",6,"61","Labrador Retriever",,"Rottweiler",,"I",2003,"w","schwarz"
88279,"41-50","w",6,"61","Jack Russel Terrier",,,,"K",2001,"m","schwarz/weiss"
88280,"61-70","m",1,"13","Mischling klein",,,,"K",2004,"m","schwarz"
88292,"61-70","w",10,"101","Cavalier King Charles Spaniel",,,,"K",2011,"m","ruby"
88294,"31-40","m",11,"115","West Highland White Terrier",,,,"K",2004,"w","weiss"
88296,"41-50","m",10,"101","Tibetan Spaniel",,,,"K",2011,"m","beige"
88298,"41-50","w",9,"92","Chihuahua",,,,"K",2013,"m","hellbraun"
88299,"61-70","m",11,"115","Beauceron Berge de Beauce",,"Appenzeller",,"I",2011,"m","schwarz/braun"
88302,"41-50","w",12,"123","American Staffordshire Terrier",,"Pit Bull Terrier",,"II",2004,"m","schwarz"
88304,"51-60","w",7,"72","West Highland White Terrier",,,,"K",2004,"m","weiss"
88305,"51-60","w",2,"23","Lhasa Apso",,,,"K",2004,"w","sandfarbig"
88311,"51-60","w",12,"122","Yorkshire Terrier",,,,"K",2005,"m","steelblue/tan"
88320,"51-60","w",2,"23","Bichon frisé",,,,"K",2004,"m","weiss"
88331,"41-50","w",11,"115","Podenco","Mischling",,,"I",2004,"w","hellbraun"
88337,"41-50","w",3,"33","Yorkshire Terrier",,,,"K",2004,"m","schwarz/braun"
88339,"61-70","w",9,"91","Havaneser",,,,"K",2014,"m","weiss"
88340,"41-50","w",9,"92","Lhasa Apso","Mischling",,,"K",2007,"w","weiss/beige"
88345,"61-70","m",12,"123","Gordon Setter",,,,"I",2004,"m","schwarz/braun"
88347,"51-60","w",7,"73","Mischling klein",,,,"K",2010,"w","weiss/braun"
88348,"31-40","w",7,"71","Mittelschnauzer",,,,"I",2005,"m","schwarz"
88350,"41-50","w",9,"92","Zwergpinscher",,,,"K",2004,"m","rot/braun"
88353,"41-50","m",7,"72","Labrador Retriever",,,,"I",2004,"w","blondfarben"
88355,"51-60","w",3,"34","Bergamasker",,,,"I",2005,"w","grau"
88360,"71-80","w",3,"33","Tervueren",,,,"I",2004,"w","braun/schwarz"
88364,"61-70","w",11,"119","Yorkshire Terrier",,,,"K",2004,"w","blue/tan"
88366,"41-50","w",3,"34","Yorkshire Terrier",,,,"K",2004,"m","schwarz/braun"
88376,"31-40","w",7,"72","Labrador Retriever",,,,"I",2005,"w","schwarz"
88378,"31-40","m",9,"91","Jack Russel Terrier",,,,"K",2004,"m","tricolor"
88380,"61-70","m",9,"91","Rehpinscher",,,,"K",2004,"m","braun"
88381,"51-60","w",7,"74","Zwergpinscher",,"Rehpinscher",,"K",2012,"w","braun"
88384,"41-50","w",6,"63","West Highland White Terrier",,,,"K",2001,"w","weiss"
88388,"61-70","m",9,"92","Basset","Mischling",,,"K",2003,"m","schwarz/weiss"
88389,"41-50","m",4,"44","Tibetan Spaniel",,,,"K",2011,"m","blond/weiss"
88389,"41-50","m",4,"44","Mischling klein",,,,"K",2013,"m","braun/weiss"
88390,"51-60","w",9,"91","Bergamasker",,"Schäfer",,"I",2005,"m","schwarz/braun/grau"
